Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
970,GPU_2,4194304,128,38532,good,reduction,0.011896,0.0026135,4.555
971,GPU_2,4194304,736,8615,good,reduction,0.0118815,0.0019190000000000001,7.27
972,GPU_2,4194304,128,53763,good,reduction,0.0118835,0.001869,7.3500000000000005
973,GPU_2,4194304,864,6753,good,reduction,0.011934,0.0014234999999999999,31.415
974,GPU_2,4194304,480,10910,good,reduction,0.011883000000000001,0.0002925,55.525
975,GPU_2,4194304,800,9399,good,reduction,0.011871,0.000419,32.425
976,GPU_2,4194304,716,9319,bad,reduction,0.011873499999999999,0.0002605,45.63
977,GPU_2,4194304,832,7838,good,reduction,0.0118825,0.00023349999999999998,50.935
978,GPU_2,4194304,143,39813,bad,reduction,0.011859999999999999,0.0001445,81.97999999999999
979,GPU_2,4194304,536,8112,bad,reduction,0.011873,0.000223,53.150000000000006
980,GPU_2,4194304,1020,5468,bad,reduction,0.011886,0.000182,65.32
981,GPU_2,4194304,595,10072,bad,reduction,0.011876999999999999,0.000273,43.51
982,GPU_2,4194304,508,8334,bad,reduction,0.011901499999999999,0.0001205,98.745
983,GPU_2,4194304,937,6949,bad,reduction,0.011902,0.0002245,53.040000000000006
984,GPU_2,4194304,192,33482,good,reduction,0.0119825,0.000143,83.6
985,GPU_2,4194304,896,6497,good,reduction,0.011882,0.000197,60.39
986,GPU_2,4194304,832,5957,good,reduction,0.0118995,0.001385,33.51
987,GPU_2,4194304,512,11879,good,reduction,0.011859,0.0032849999999999997,3.785
988,GPU_2,4194304,256,22233,good,reduction,0.01188,0.000133,89.19
989,GPU_2,4194304,216,35161,bad,reduction,0.011879,0.00018449999999999999,64.375
990,GPU_2,4194304,352,19360,good,reduction,0.0118905,0.000215,55.215
991,GPU_2,4194304,106,63894,bad,reduction,0.011906,0.0001515,78.58500000000001
992,GPU_2,4194304,493,16623,bad,reduction,0.0118645,0.001868,30.975
993,GPU_2,4194304,439,18239,bad,reduction,0.0121135,0.003883,3.17
994,GPU_2,4194304,352,15140,good,reduction,0.01193,0.0031955,3.74
995,GPU_2,4194304,1013,6345,bad,reduction,0.011899,0.0030385,3.92
996,GPU_2,4194304,128,60517,good,reduction,0.012164999999999999,0.00328,3.71
997,GPU_2,4194304,912,6246,bad,reduction,0.011914000000000001,0.0033030000000000004,3.61
998,GPU_2,4194304,544,9372,good,reduction,0.012088,0.0030825,3.925
999,GPU_2,4194304,622,9619,bad,reduction,0.0118825,0.001849,24.22
1000,GPU_2,4194304,96,59110,good,reduction,0.011932,0.0001175,101.455
