Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
263,GPU_4,455,768,1,good,multiplication,0.45577500000000004,6.5000000000000004e-06,71045.36
264,GPU_4,457,630,1,bad,multiplication,0.436507,6e-06,70316.225
265,GPU_4,458,992,2,good,multiplication,0.43651,6e-06,69453.795
266,GPU_4,459,449,4,bad,multiplication,0.4612985,6e-06,72814.755
267,GPU_4,460,137,7,bad,multiplication,0.4416945,6.5000000000000004e-06,68354.0
268,GPU_4,465,32,22,good,multiplication,0.46450250000000004,0.00099,468.975
269,GPU_4,466,532,2,bad,multiplication,0.472829,6.5000000000000004e-06,72613.92
270,GPU_4,469,567,1,bad,multiplication,0.4935465,6.5000000000000004e-06,78875.365
271,GPU_4,470,764,2,bad,multiplication,0.481552,6e-06,78452.42499999999
272,GPU_4,471,896,1,good,multiplication,0.484741,6.5000000000000004e-06,74465.815
273,GPU_4,475,992,1,good,multiplication,0.506528,6e-06,82255.86
274,GPU_4,477,143,7,bad,multiplication,0.5305215,6e-06,88814.88
275,GPU_4,478,384,2,good,multiplication,0.5277235,6.5000000000000004e-06,80675.315
276,GPU_4,480,96,8,good,multiplication,0.5368634999999999,7e-06,77893.16500000001
277,GPU_4,486,384,2,good,multiplication,0.55374,6.5000000000000004e-06,90662.11499999999
278,GPU_4,489,758,2,bad,multiplication,0.5730065,6.5000000000000004e-06,88618.61
279,GPU_4,490,448,3,good,multiplication,0.5764035,6e-06,94556.085
280,GPU_4,491,903,2,bad,multiplication,0.5916945,6e-06,96764.03
281,GPU_4,495,184,5,bad,multiplication,0.5927104999999999,6e-06,98539.59
282,GPU_4,496,224,3,good,multiplication,0.5705815000000001,6.5000000000000004e-06,90739.59
283,GPU_4,500,209,5,bad,multiplication,0.6012204999999999,6.5000000000000004e-06,92437.83499999999
284,GPU_4,502,90,11,bad,multiplication,0.6241645,6.5000000000000004e-06,101800.245
285,GPU_4,503,1012,2,bad,multiplication,0.631129,6e-06,101246.38
286,GPU_4,504,192,4,good,multiplication,0.6140235,6e-06,101023.755
287,GPU_4,507,421,3,bad,multiplication,0.657939,6.5000000000000004e-06,101799.39499999999
288,GPU_4,508,894,1,bad,multiplication,0.6398915000000001,7e-06,95097.83
289,GPU_4,512,352,2,good,multiplication,0.8673299999999999,6.5000000000000004e-06,133125.185
290,GPU_4,514,352,2,good,multiplication,0.665877,6.5000000000000004e-06,104915.69
291,GPU_4,516,602,2,bad,multiplication,0.6610050000000001,6e-06,108223.28
292,GPU_4,518,256,6,good,multiplication,0.6864680000000001,6.5000000000000004e-06,107436.495
293,GPU_4,519,800,1,good,multiplication,0.6893585,6e-06,109633.95
294,GPU_4,520,224,3,good,multiplication,0.676329,7e-06,99527.195
295,GPU_4,522,600,2,bad,multiplication,0.693972,6e-06,107635.62
296,GPU_4,524,667,1,bad,multiplication,0.7020015,6.5000000000000004e-06,105582.41500000001
297,GPU_4,525,410,2,bad,multiplication,0.711167,7e-06,105105.76000000001
298,GPU_4,526,807,2,bad,multiplication,0.7187505,6.5000000000000004e-06,110955.285
299,GPU_4,529,320,2,good,multiplication,0.736151,6.5000000000000004e-06,114776.905
300,GPU_4,530,544,2,good,multiplication,0.7559935,7e-06,111473.28
301,GPU_4,531,32,21,good,multiplication,0.7577370000000001,0.001425,531.755
302,GPU_4,533,128,6,good,multiplication,0.79018,6e-06,129392.86000000002
303,GPU_4,535,896,2,good,multiplication,0.7921944999999999,6.5000000000000004e-06,123408.055
304,GPU_4,539,864,1,good,multiplication,0.8134485,6.5000000000000004e-06,131612.61000000002
305,GPU_4,540,201,6,bad,multiplication,0.7841015,6.5000000000000004e-06,127345.745
306,GPU_4,541,291,3,bad,multiplication,0.8199305,6.5000000000000004e-06,125678.755
307,GPU_4,544,320,3,good,multiplication,0.7991440000000001,6.5000000000000004e-06,122755.64
308,GPU_4,547,917,2,bad,multiplication,0.8403400000000001,6.5000000000000004e-06,133882.62
309,GPU_4,549,704,1,good,multiplication,0.8539585000000001,6e-06,136533.62
310,GPU_4,551,960,2,good,multiplication,0.873035,6.5000000000000004e-06,133631.57
311,GPU_4,556,445,3,bad,multiplication,0.8646294999999999,6.5000000000000004e-06,137640.60499999998
312,GPU_4,558,832,1,good,multiplication,0.9310525000000001,7e-06,136273.005
313,GPU_4,559,368,4,bad,multiplication,0.913949,6.5000000000000004e-06,147507.16999999998
314,GPU_4,560,672,1,good,multiplication,0.8561019999999999,6.5000000000000004e-06,135402.525
315,GPU_4,564,1019,2,bad,multiplication,0.9168115,6.5000000000000004e-06,150700.665
316,GPU_4,567,256,3,good,multiplication,0.955295,8.5e-06,111208.34
317,GPU_4,570,704,1,good,multiplication,0.9682865,8e-06,127971.83499999999
318,GPU_4,571,128,5,good,multiplication,0.9876855,8.5e-06,117633.955
319,GPU_4,576,774,2,bad,multiplication,0.9586065,7.5e-06,130330.38
320,GPU_4,577,448,3,good,multiplication,1.0295235,8.5e-06,120783.375
